[Info] , 18-07-2021 - 12:28:00 , EGG POWDER PLANT build successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:20 , BREAD stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:20 , BREAD stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:21 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:54:21 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:21 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:21 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:21 , HEN died from hungry , username:mom , 
[Info] , 18-07-2021 - 13:54:21 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 13:54:22 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:22 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:23 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:54:23 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:54:23 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:23 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:54:24 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 13:54:24 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 13:54:25 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:25 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:25 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 13:54:27 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:54:27 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 13:54:28 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:29 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:29 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:29 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 13:54:29 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 13:54:29 , POWDER stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:54:30 , POWDER does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:54:31 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:31 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:54:31 , well is ready  , username:mom , 
[Error] , 18-07-2021 - 13:54:31 , POWDER does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:54:32 , EGG does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:54:32 , EGG does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:54:33 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:33 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 13:54:33 , POWDER does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:54:34 , EGG does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:54:34 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:35 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:54:35 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:35 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:35 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:36 , BAKERY start work with 1 POWDER , username:mom , 
[Info] , 18-07-2021 - 13:54:37 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:37 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:37 , POWDER stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:54:38 , EGG does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:54:38 , EGG does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:54:39 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:54:39 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:54:39 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:54:39 , truck comed back! it is ready , username:mom , 
[Info] , 18-07-2021 - 13:54:41 , 1 Bread added to truck , username:mom , 
[Info] , 18-07-2021 - 13:54:41 , 1 Bread added to truck , username:mom , 
[Info] , 18-07-2021 - 13:54:42 , 1 Bread added to truck , username:mom , 
[Info] , 18-07-2021 - 13:54:49 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:49 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:50 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:54:50 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:50 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:50 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:51 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:51 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:54:51 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 13:54:53 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 13:54:54 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:54 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:54 , BAKERY produce BREAD , username:mom , 
[Info] , 18-07-2021 - 13:54:55 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 13:54:55 , BREAD stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:56 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:57 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:54:58 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 13:54:58 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:58 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:54:59 , BAKERY start work with 1 POWDER , username:mom , 
[Error] , 18-07-2021 - 13:54:59 , POWDER is not enough to work BAKERY , username:mom , 
[Info] , 18-07-2021 - 13:55:00 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:55:00 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 13:55:00 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:01 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:02 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:55:02 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:02 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:03 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:03 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:04 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 13:55:04 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 13:55:04 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:05 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:05 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 13:55:05 , POWDER does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:55:06 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:06 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 13:55:07 , POWDER is not enough to work BAKERY , username:mom , 
[Error] , 18-07-2021 - 13:55:07 , EGG does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:55:08 , EGG does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:55:08 , BAKERY produce BREAD , username:mom , 
[Info] , 18-07-2021 - 13:55:08 , truck comed back! it is ready , username:mom , 
[Info] , 18-07-2021 - 13:55:10 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:55:10 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:10 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:11 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:11 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:11 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:12 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:12 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:12 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:12 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:12 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:12 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:12 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:13 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:13 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:13 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:13 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:13 , 1 Egg added to truck , username:mom , 
[Error] , 18-07-2021 - 13:55:14 , capacity of truck is not enough  , username:mom , 
[Error] , 18-07-2021 - 13:55:14 , capacity of truck is not enough  , username:mom , 
[Error] , 18-07-2021 - 13:55:14 , capacity of truck is not enough  , username:mom , 
[Info] , 18-07-2021 - 13:55:17 , BREAD stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:17 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:18 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:18 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:18 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:55:19 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:19 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:20 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 13:55:20 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:20 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:21 , BAKERY start work with 2 POWDER , username:mom , 
[Info] , 18-07-2021 - 13:55:23 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:24 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:25 , INCUBATOR start work with 1 EGG , username:mom , 
[Info] , 18-07-2021 - 13:55:26 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:26 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:27 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:28 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:28 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:55:28 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 13:55:28 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 13:55:29 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:30 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:30 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:30 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:30 , HEN died from hungry , username:mom , 
[Info] , 18-07-2021 - 13:55:30 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:31 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:32 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:55:32 , BAKERY produce BREAD , username:mom , 
[Info] , 18-07-2021 - 13:55:32 , BAKERY produce BREAD , level = 2 , username:mom , 
[Info] , 18-07-2021 - 13:55:32 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:55:33 , BREAD does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:55:34 , BREAD does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:55:34 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:37 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 13:55:37 , BREAD stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:55:38 , BREAD does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:55:38 , INCUBATOR produce HEN , username:mom , 
[Info] , 18-07-2021 - 13:55:39 , BAKERY start work with 2 POWDER , username:mom , 
[Info] , 18-07-2021 - 13:55:40 , BREAD stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:55:40 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 13:55:40 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:55:40 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:40 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:55:41 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 13:55:42 , EGG does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:55:42 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:44 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:44 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 13:55:44 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 13:55:44 , truck comed back! it is ready , username:mom , 
[Info] , 18-07-2021 - 13:55:44 , well successfuly , username:mom , 
[Error] , 18-07-2021 - 13:55:45 , EGG does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:55:46 , POWDER does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:55:46 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:55:46 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:55:51 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:51 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:51 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:51 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:51 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:52 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:52 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:52 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:52 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:52 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:53 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:55:54 , 1 Bread added to truck , username:mom , 
[Error] , 18-07-2021 - 13:55:54 , capacity of truck is not enough  , username:mom , 
[Error] , 18-07-2021 - 13:55:55 , capacity of truck is not enough  , username:mom , 
[Error] , 18-07-2021 - 13:55:55 , capacity of truck is not enough  , username:mom , 
[Info] , 18-07-2021 - 13:55:57 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:55:58 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:55:58 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:55:58 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:55:58 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:56:02 , 1 Bread added to truck , username:mom , 
[Error] , 18-07-2021 - 13:56:02 , capacity of truck is not enough  , username:mom , 
[Info] , 18-07-2021 - 13:56:04 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:56:05 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:56:05 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:56:05 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:56:05 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:56:06 , 1 Egg unLoaded , username:mom , 
[Info] , 18-07-2021 - 13:56:08 , 1 Bread added to truck , username:mom , 
[Error] , 18-07-2021 - 13:56:08 , capacity of truck is not enough  , username:mom , 
[Error] , 18-07-2021 - 13:56:09 , capacity of truck is not enough  , username:mom , 
[Info] , 18-07-2021 - 13:56:11 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:56:11 , 1 Egg added to truck , username:mom , 
[Info] , 18-07-2021 - 13:56:11 , 1 Egg added to truck , username:mom , 
[Error] , 18-07-2021 - 13:56:11 , capacity of truck is not enough  , username:mom , 
[Error] , 18-07-2021 - 13:56:12 , capacity of truck is not enough  , username:mom , 
[Error] , 18-07-2021 - 13:56:12 , capacity of truck is not enough  , username:mom , 
[Info] , 18-07-2021 - 13:56:15 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:15 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:16 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:56:16 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:56:16 , BAKERY produce BREAD , username:mom , 
[Info] , 18-07-2021 - 13:56:16 , BAKERY produce BREAD , level = 2 , username:mom , 
[Info] , 18-07-2021 - 13:56:16 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:16 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:17 , BREAD stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:56:18 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 13:56:18 , BREAD stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:18 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:56:18 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 13:56:18 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 13:56:20 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:56:20 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:56:21 , BAKERY start work with 2 POWDER , username:mom , 
[Info] , 18-07-2021 - 13:56:21 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:22 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:22 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:22 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:56:22 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:56:22 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:22 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:23 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:24 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:24 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:56:24 , EGG disapeared from passing of time , username:mom , 
[Error] , 18-07-2021 - 13:56:24 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 13:56:24 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 13:56:25 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 13:56:26 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:56:26 , HEN died from hungry , username:mom , 
[Info] , 18-07-2021 - 13:56:26 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 13:56:26 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 13:56:26 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:27 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:27 , POWDER stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:28 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 13:56:28 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 13:56:28 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 13:56:29 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 13:56:29 , EGG does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:56:30 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:56:30 , BAKERY produce BREAD , username:mom , 
[Info] , 18-07-2021 - 13:56:30 , BAKERY produce BREAD , level = 2 , username:mom , 
[Error] , 18-07-2021 - 13:56:30 , EGG does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:56:31 , BREAD does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:56:32 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:56:32 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 13:56:32 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:56:32 , EGG_POWDER_PLANT start work with 2 EGG , username:mom , 
[Info] , 18-07-2021 - 13:56:33 , BAKERY start work with 2 POWDER , username:mom , 
[Info] , 18-07-2021 - 13:56:33 , BREAD stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:34 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 13:56:34 , truck comed back! it is ready , username:mom , 
[Error] , 18-07-2021 - 13:56:34 , BREAD does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:56:35 , BREAD does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:56:35 , BREAD does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:56:43 , new EGG created , username:mom , 
[Error] , 18-07-2021 - 13:56:46 , BREAD does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:56:46 , BREAD does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:56:47 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 13:56:49 , EGG stored successfully , username:mom , 
[Error] , 18-07-2021 - 13:56:56 , BREAD does not store! capacity is not enough , username:mom , 
[Error] , 18-07-2021 - 13:56:58 , BREAD does not store! capacity is not enough , username:mom , 
[Info] , 18-07-2021 - 13:57:03 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 13:57:03 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 13:57:03 , EGG_POWDER_PLANT produce POWDER , username:mom , 
[Info] , 18-07-2021 - 13:57:03 , EGG_POWDER_PLANT produce POWDER , level = 2 , username:mom , 
[Info] , 18-07-2021 - 14:00:58 , BEAR created , username:mom , 
[Info] , 18-07-2021 - 14:00:59 , BEAR caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:00:59 , BEAR caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:00:59 , BEAR caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:00:59 , BEAR caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:00 , BEAR stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:01 , 1 Bear added to truck , username:mom , 
[Info] , 18-07-2021 - 14:01:04 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:05 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:05 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:05 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:05 , HEN buy successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:05 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:06 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:06 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:06 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:06 , plant successfully , username:mom , 
[Error] , 18-07-2021 - 14:01:06 , plant Unsuccessfully! well is empty , username:mom , 
[Error] , 18-07-2021 - 14:01:07 , plant Unsuccessfully! well is empty , username:mom , 
[Info] , 18-07-2021 - 14:01:07 , well successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:08 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:08 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:08 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:08 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:08 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:09 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:10 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:10 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:11 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:11 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:12 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:12 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:12 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:12 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:12 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:12 , well is ready  , username:mom , 
[Info] , 18-07-2021 - 14:01:13 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:14 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:14 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:15 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:16 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:16 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:16 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:16 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:16 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:16 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:16 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:17 , plant successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:18 , LION created , username:mom , 
[Info] , 18-07-2021 - 14:01:18 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:01:18 , HEN ate grass , username:mom , 
[Info] , 18-07-2021 - 14:01:18 , HEN disapeared with LION , username:mom , 
[Info] , 18-07-2021 - 14:01:21 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:21 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:22 , LION caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:22 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:22 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:22 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:22 , new EGG created , username:mom , 
[Info] , 18-07-2021 - 14:01:22 , LION caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:23 , LION caged successfuly , username:mom , 
[Info] , 18-07-2021 - 14:01:23 , LION stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:24 , EGG stored successfully , username:mom , 
[Info] , 18-07-2021 - 14:01:24 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 14:01:24 , EGG disapeared from passing of time , username:mom , 
[Info] , 18-07-2021 - 14:01:24 , EGG disapeared from passing of time , username:mom , 
